CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProduct,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15788126,Evans,689,Spain,Female,38,6,121021.05,1,1,1,12182.15,0
15811773,Hsia,543,France,Male,36,4,0,2,1,1,141210.5,0
15689614,Teng,687,Spain,Female,63,1,137715.66,1,1,1,37938.74,0
15795564,Moretti,737,Germany,Male,31,5,121192.22,2,1,1,74890.58,0
15706647,Jordan,761,France,Male,31,7,0,3,1,1,166698.18,0
15728505,Ts'ao,601,France,Male,44,1,100486.18,2,1,1,62678.53,0
15622003,Carslaw,745,France,Male,35,9,92566.53,2,1,0,161519.77,0
15644753,Hung,848,Spain,Male,40,3,110929.96,1,1,1,30876.84,0
15653620,Gordon,546,France,Female,27,8,0,2,1,1,14858.1,0
15761986,Obialo,439,Spain,Female,32,3,138901.61,1,1,0,75685.97,0
15633922,Gray,755,France,Male,30,4,123217.66,2,0,1,144183.1,0
15734674,Lin,593,France,Female,41,6,0,1,1,0,65170.66,0
15658032,Hopkins,701,France,Male,39,2,0,2,1,1,82526.92,0
15692671,Dobson,701,Spain,Male,36,8,0,2,1,0,169161.46,0
15576352,Revell,586,Spain,Female,57,3,0,2,0,1,6057.81,0
15753719,Rickards,547,Germany,Female,30,9,72392.41,1,1,0,77077.14,0
15680998,Nwankwo,725,France,Male,44,5,0,1,1,1,117356.14,0
15614782,Hao,526,France,Male,36,1,0,1,1,0,160696.72,0
15604044,Mitchell,700,France,Male,38,8,134811.3,1,1,0,1299.75,0
15679587,Chan,666,France,Female,34,9,115897.12,1,1,1,25095.03,0
15775153,Buchi,630,Spain,Male,32,4,82034,1,0,0,146326.45,0
15603925,Greco,779,Spain,Female,26,4,174318.13,2,0,1,38296.21,0
15680970,Lombardi,611,Germany,Female,41,2,114206.84,1,1,0,164061.6,0
15697183,Uchenna,685,Spain,Male,43,9,0,2,1,0,107811.28,0
15567446,Coffman,646,Germany,Male,39,9,111574.41,1,1,1,30838.51,0
15714939,Fallaci,484,Germany,Female,34,4,148249.54,1,0,1,33738.27,0
15645569,Mai,762,Spain,Female,26,7,123709.46,2,1,1,169654.57,0
15782569,Stout,687,France,Female,72,9,0,1,0,1,69829.4,0
15609286,Chadwick,702,France,Male,37,10,150525.8,1,1,1,94728.49,0
15814035,Lawrence,601,France,Male,29,9,0,1,1,1,80393.27,0
15661249,Bellucci,699,France,Male,53,4,0,2,0,1,111307.98,0
15629117,Harper,584,France,Male,28,10,0,2,1,0,19834.32,0
15607170,Boyle,699,France,Male,35,5,0,2,1,1,78397.24,0
15586585,Duncan,698,Germany,Female,51,2,111018.98,1,1,0,86410.28,0
15686611,Moss,495,France,Male,30,10,129755.99,1,0,0,172749.65,0
15603203,Avdeyeva,650,France,Female,27,6,0,2,1,0,1002.39,0
15619857,Crawford,605,France,Female,64,2,129555.7,1,1,1,13601.79,0
15805062,Lynton,667,Spain,Male,38,1,87202.38,1,1,1,77866.91,0
15660271,Duncan,688,Germany,Male,26,8,146133.39,1,1,1,175296.76,0
15719352,Davidson,754,Spain,Male,39,6,170184.99,2,1,0,89593.26,0
15594594,Loggia,546,Spain,Male,42,7,139070.51,1,1,1,86945,0
15646161,Steinhoff,673,Spain,Female,37,8,0,2,1,1,183318.79,0
15682585,Guerra,593,France,Male,35,9,114193.24,1,1,0,71154.1,0
15603134,Pai,656,Spain,Female,40,10,167878.5,1,0,1,151887.16,0
15636444,Craig,535,Germany,Female,53,5,141616.55,2,1,1,75888.65,0
15773456,Lazareva,678,Germany,Male,36,3,145747.67,2,0,1,89566.74,0
15745307,Ch'iu,477,Spain,Female,48,2,129120.64,1,0,1,26475.79,0
15604119,Alderete,850,Spain,Male,35,7,110349.82,1,0,0,126355.8,0
15626900,Kung,427,France,Male,29,1,141325.56,1,1,1,93839.3,0
15605447,Palermo,752,France,Male,49,2,78653.84,1,1,0,7698.6,0
15589030,Ts'ai,649,France,Male,47,1,0,2,1,1,145593.85,0
15692463,Rahman,799,Spain,Female,28,3,142253.65,1,1,0,45042.56,0
15718673,Mirams,839,Spain,Female,33,10,75592.43,1,1,0,62674.42,0
15724282,Tsao,540,Germany,Male,44,3,164113.04,2,1,1,12120.79,0
15633648,Jideofor,696,Spain,Female,51,5,0,2,1,0,55022.43,0
15603323,Bell,660,Spain,Female,33,1,0,2,0,0,117834.91,0
15583725,Mairinger,682,France,Male,48,1,138778.15,1,0,1,168840.23,0
15588350,McIntyre,744,France,Female,43,10,147832.15,1,0,1,24234.11,0
15798398,Pagnotto,785,France,Female,36,4,135438.4,1,0,0,190627.01,0
15580684,Feng,706,France,Female,29,5,112564.62,1,1,0,42334.38,0
15809663,Donaldson,583,France,Female,27,1,125406.58,1,1,1,110784.42,0
15730830,Dale,752,France,Female,30,3,0,2,1,1,104991.28,0
15805112,Pokrovsky,578,France,Male,38,7,82259.29,1,1,0,8996.97,0
15633064,Stonebraker,438,France,Female,36,4,0,2,1,0,64420.5,0
15703119,Liang,652,France,Male,38,6,0,2,1,1,145700.22,0
15730447,Anderson,629,France,Female,49,4,0,2,1,1,196335.48,0
15813850,Christian,720,France,Male,52,7,0,1,1,1,14781.12,0
15711889,Mao,668,France,Male,42,3,150461.07,1,1,0,108139.23,0
15751710,Ginikanwa,729,Spain,Male,31,8,164870.81,2,1,1,9567.39,0
15692926,Toscani,498,Germany,Male,25,8,121702.73,1,1,1,132210.49,0
15813741,Nnachetam,549,Spain,Male,25,6,193858.2,1,0,1,21600.11,0
15698474,Sagese,601,Germany,Female,54,1,131039.97,2,1,1,199661.5,0
15568595,Fleming,544,France,Male,64,9,113829.45,1,1,1,124341.49,0
15603065,Grubb,751,France,Female,30,6,0,2,1,0,15766.1,0
15592937,Napolitani,632,Germany,Female,41,3,81877.38,1,1,1,33642.21,0
15699637,Anenechi,694,Spain,Male,57,8,116326.07,1,1,1,117704.65,0
15667215,Chandler,678,France,Male,31,2,0,2,1,1,58803.28,0
15788659,Howells,695,France,Male,46,4,0,2,1,1,137537.22,0
15763218,Akeroyd,661,France,Female,41,1,0,2,0,1,131300.68,0
15645772,Onwumelu,661,France,Male,33,9,0,2,1,1,84174.81,0
15725511,Wallace,559,France,Female,31,3,127070.73,1,0,1,160941.78,0
15575024,Uwaezuoke,503,France,Male,29,3,0,2,1,1,143954.99,0
15640825,Loyau,695,Spain,Male,46,3,122549.64,1,1,1,56297.85,0
15662397,Small,640,France,Female,42,5,176099.13,1,1,1,8404.73,0
15576368,Bledsoe,624,Germany,Female,48,3,122388.38,2,0,0,30020.09,0
15674991,Kao,667,France,Male,42,9,0,2,0,1,58137.42,0
15721024,Wickens,642,France,Male,26,0,0,1,0,0,47472.68,0
15745621,Wertheim,640,Spain,Female,32,6,118879.35,2,1,1,19131.71,0
15642394,He,529,Spain,Male,35,5,0,2,1,1,187288.5,0
15754605,Jarvis,563,France,Female,39,5,0,2,1,1,17603.81,0
15607040,P'an,593,Spain,Female,38,4,88736.44,2,1,0,67020.03,0
15810978,Pugliesi,788,Spain,Female,70,1,0,2,1,1,41610.62,0
15668886,Blakey,684,Spain,Female,38,3,0,2,1,0,44255.65,0
15780804,Nucci,482,France,Male,55,5,97318.25,1,0,1,78416.14,0
15613880,Higinbotham,591,Spain,Male,58,5,128468.69,1,0,1,137254.55,0
15775238,Achebe,651,Germany,Female,41,4,133432.59,1,0,1,151303.48,0
15786905,Russo,749,Germany,Female,40,8,141782.57,2,0,0,86333.63,0
15747867,Trevisani,583,France,Male,24,9,135125.28,1,0,0,89801.9,0
15801277,Maccallum,715,France,Female,31,2,112212.14,2,1,1,181600.72,0
15720649,Ferdinand,641,France,Female,36,5,66392.64,1,1,0,31106.67,0
15589493,Otitodilinna,716,Germany,Male,27,1,122552.34,2,1,0,67611.36,0
15688251,Mamelu,767,France,Male,43,1,76408.85,2,1,0,77837.63,0
15665238,Beneventi,745,Germany,Male,36,8,145071.24,1,0,0,6078.46,0
15740900,Perrodin,589,France,Male,34,6,0,2,1,1,177896.92,0
15681068,Chinagorom,796,France,Female,45,2,109730.22,1,1,1,123882.73,0
15748625,Napolitano,664,France,Male,57,6,0,2,1,1,15304.08,0
15669516,Steele,746,Spain,Male,36,2,0,2,1,1,16436.56,0
15736534,Elkins,742,Germany,Male,33,0,181656.51,1,1,1,107667.91,0
15803457,Hao,750,France,Female,32,5,0,2,1,0,95611.47,0
15659098,Toscano,669,France,Male,30,7,95128.86,1,0,0,19799.26,0
15603436,Savage,594,Spain,Female,49,2,126615.94,2,0,1,123214.74,0
15566292,Okwuadigbo,574,Spain,Male,36,1,0,2,0,1,71709.12,0
15808621,Mordvinova,659,Germany,Male,36,2,76190.48,2,1,1,149066.14,0
15776231,Kent,626,Germany,Male,35,4,88109.81,1,1,1,32825.5,0
15773809,Campbell,620,France,Male,42,4,0,2,1,0,6232.31,0
15649423,Cooper,580,France,Female,35,8,0,2,0,1,10357.03,0
15734886,Mazzi,686,France,Female,34,3,123971.51,2,1,0,147794.63,0
15722548,Fisher,540,France,Male,48,0,148116.48,1,0,0,116973.48,0
15650288,Summers,634,Germany,Male,35,6,116269.01,1,1,0,129964.94,0
15629448,Brady,632,Spain,Male,38,1,120599.21,1,1,0,92816.86,0
15716164,Nicholls,501,France,Female,41,3,144260.5,1,1,0,172114.67,0
15578977,Robinson,786,France,Male,34,9,0,2,1,0,144517.19,0
15677369,Golubov,554,Germany,Female,37,4,58629.97,1,0,0,182038.6,0
15804072,Chen,701,Spain,Female,42,5,0,2,0,0,24210.56,0
15696859,Oldham,474,France,Male,45,10,0,2,0,0,172175.9,0
15653780,Kambinachi,621,France,Female,43,5,0,1,1,1,47578.45,0
15736879,Obinna,669,France,Male,23,1,0,2,0,0,66088.83,0
15571973,Chinwemma,776,France,Female,38,2,169824.46,1,1,0,169291.7,0
15626742,Carpenter,694,France,Male,36,3,97530.25,1,1,1,117140.41,0
15672692,Yin,787,France,Female,42,10,145988.65,2,1,1,79510.37,0
15673570,Olsen,580,France,Male,37,9,0,2,0,1,77108.66,0
15767432,Ts'ai,711,France,Female,25,7,0,3,1,1,9679.28,0
15654238,Jen,673,France,Female,40,5,137494.28,1,1,0,81753.92,0
15812750,Ozioma,591,France,Male,24,6,147360,1,1,1,25310.82,0
15790757,Cody,769,France,Female,25,10,0,2,0,0,187925.75,0
15723873,Ponomarev,657,Spain,Male,31,3,125167.02,1,0,0,98820.39,0
15784209,Tang,497,France,Male,47,6,0,1,1,1,90055.08,0
15794278,Romani,816,Spain,Male,67,6,151858.98,1,1,1,72814.31,0
15766741,McIntyre,525,France,Male,36,2,114628.4,1,0,1,168290.06,0
15661036,Davis,725,France,Male,46,6,0,2,1,0,161767.38,0
15705639,Onyemauchechukwu,692,France,Female,28,8,95059.02,2,1,0,44420.18,0
15637414,Gell,618,France,Female,24,7,128736.39,1,0,1,37147.61,0
15716835,Rossi,546,France,Male,24,8,156325.38,1,1,1,125381.02,0
15696231,Chiwetelu,635,France,Male,29,7,105405.97,1,1,1,149853.89,0
15670755,Shaw,650,France,Male,60,8,0,2,1,1,102925.76,0
15640059,Smith,606,France,Male,40,5,0,2,1,1,70899.27,0
15787619,Hsieh,844,France,Male,18,2,160980.03,1,0,0,145936.28,0
15587535,Onyemauchechukwu,450,Spain,Female,46,5,177619.71,1,1,0,54227.06,0
15813034,Martin,727,Spain,Male,38,2,62276.99,1,1,1,59280.79,0
15698839,Okwudilichukwu,460,Germany,Male,46,4,127559.97,2,1,1,126952.5,0
15790314,Onuoha,649,France,Male,41,0,0,2,0,1,130567.02,0
15634245,Muecke,758,Germany,Female,47,9,95523.16,1,1,0,73294.48,0
15677305,Hsieh,490,France,Female,35,7,107749.03,1,1,1,3937.37,0
15661526,Anderson,815,Germany,Male,37,2,110777.26,2,1,0,2383.59,0
15685997,Azubuike,838,Spain,Female,39,5,166733.92,2,1,0,14279.44,0
15660101,Nnonso,803,France,Male,31,9,157120.86,2,1,0,141300.53,0
15637979,Fuller,664,Germany,Female,36,2,127160.78,2,1,0,78140.75,0
15815364,Ashley,736,Spain,Female,28,2,0,2,1,1,117431.1,0
15647099,Ts'ui,633,France,Female,37,9,156091.97,1,1,0,72008.61,0
15625944,Buccho,664,France,Male,58,5,98668.18,1,1,1,60887.58,0
15583212,Chidozie,600,France,Female,43,5,134022.06,1,1,0,194764.83,0
15622750,Chu,742,Germany,Female,21,1,114292.48,1,1,0,31520.4,0
15812351,Beluchi,710,Spain,Female,27,2,135277.96,1,1,0,142200.15,0
15810864,Williamson,700,France,Female,82,2,0,2,0,1,182055.36,0
15724296,Kerr,684,Spain,Male,41,2,119782.72,2,0,0,120284.67,0
15640442,Standish,717,France,Male,31,4,129722.57,1,0,0,41176.6,0
15639314,Cartwright,589,France,Male,32,2,0,2,0,1,9468.64,0
15685320,Johnstone,767,France,Male,36,3,139180.2,1,0,0,123880.19,0
15752137,McElroy,648,France,Male,33,7,134944,1,1,1,117036.38,0
15797227,Otutodilinna,754,France,Male,28,8,0,2,1,1,52615.62,0
15769974,Shih,679,Spain,Female,35,8,119182.73,1,0,0,121210.09,0
15737051,Denisov,639,France,Male,27,8,0,2,1,0,192247.35,0
15585595,Owens,774,France,Female,28,1,71264.02,2,0,1,68759.57,0
15654060,P'eng,517,France,Male,41,2,0,2,0,1,75937.47,0
15745196,Verco,571,France,Female,35,8,0,2,0,0,84569.13,0
15660155,Lorenzo,792,Spain,Male,36,5,92140.15,1,0,1,67468.67,0
15605284,Outtrim,688,France,Male,26,1,0,2,1,1,104435.94,0
15694366,Hou,714,Germany,Male,42,2,177640.09,1,0,1,47166.55,0
15600739,Galkin,562,Spain,Female,35,0,0,2,1,0,119899.52,0
15653253,Pagnotto,704,Spain,Male,48,8,167997.6,1,1,1,173498.45,0
15763431,Echezonachukwu,698,France,Male,36,2,82275.35,2,1,1,93249.26,0
15643696,Young,611,France,Male,49,3,0,2,1,1,142917.54,0
15707473,Summers,850,Germany,Female,48,6,111962.99,1,1,0,111755.8,0
15769504,Munro,743,Germany,Female,34,1,131736.88,1,1,1,108543.21,0
15776807,Brennan,654,France,Male,29,1,0,1,1,0,180345.44,0
15686870,Ball,761,Germany,Male,36,8,108239.11,2,0,0,99444.02,0
15668747,Virgo,702,France,Female,46,9,98444.19,1,0,1,109563.28,0
15766908,Trevisani,488,Germany,Male,32,3,114540.38,1,1,0,92568.07,0
15570134,Padovano,683,France,Female,35,6,187530.66,2,1,1,37976.36,0
15567367,Tao,601,Germany,Female,42,9,133636.16,1,0,1,103315.74,0
15747542,Perez,605,France,Male,52,7,0,2,1,1,173952.5,0
15762238,Fraser,671,Germany,Female,44,0,84745.03,2,0,1,34673.98,0
15681554,Alley,614,Germany,Female,31,7,120599.38,2,1,1,46163.44,0
15712825,Howells,511,Spain,Female,29,9,0,2,0,1,140676.98,0
15640280,Cameron,850,France,Male,39,4,127771.35,2,0,1,151738.54,0
15613319,Rice,793,France,Female,33,0,0,1,0,0,175544.02,0
15798906,Cox,628,France,Male,69,5,0,2,1,1,181964.6,0
15708917,Martin,598,Germany,Male,53,10,167772.96,1,1,1,136886.86,0
15778463,Ikenna,657,France,Female,37,6,95845.6,1,1,0,122218.23,0
15699430,Davide,618,France,Female,35,10,0,2,1,0,180439.75,0
15649992,Alexander,681,Spain,Male,65,7,134714.7,2,0,1,190419.81,0
15578980,Piazza,516,Spain,Female,33,3,0,2,1,1,58685.59,0
15641655,Black,700,France,Female,26,2,0,2,0,0,50051.42,0
15619708,Harker,745,France,Male,25,5,157993.15,2,1,0,146041.45,0
15734565,Hughes,696,France,Male,29,8,0,2,1,0,191166.09,0
15591969,Kuo,497,Spain,Male,27,9,75263.16,1,1,1,164825.04,0
15747807,Gallagher,720,France,Female,43,6,137824.03,2,1,0,172557.77,0
15596939,Calabresi,659,Germany,Male,36,4,132578.92,2,1,0,84320.94,0
15716155,Shaw,841,France,Female,36,5,156021.31,1,0,0,122662.98,0
15765311,Zhirov,642,Spain,Male,34,8,0,1,1,0,72085.1,0
15603830,Palmer,600,Spain,Male,36,4,0,2,1,0,143635.36,0
15660602,Ch'eng,464,Germany,Male,33,8,164284.72,2,1,1,3710.34,0
15660535,Avent,680,France,Female,47,5,0,2,1,1,179843.33,0
15666633,Huang,758,Spain,Male,56,1,0,2,1,1,10643.38,0
15596914,Shaw,630,Germany,Female,31,2,112373.49,2,1,1,131167.98,0
15639788,Yuan,577,France,Female,39,10,0,2,1,0,10553.31,0
15695846,Hawkins,684,France,Female,34,6,0,2,1,1,130928.22,0
15726234,Trentini,708,Spain,Female,41,5,0,1,0,1,157003.99,0
15797964,Cameron,732,Germany,Female,29,1,154333.82,1,1,1,138527.56,0
15625881,Koehler,634,Germany,Male,37,3,111432.77,2,1,1,167032.49,0
15780628,Wu,633,France,Female,30,6,0,2,0,0,41642.29,0
15575883,Manna,559,France,Male,34,2,137390.11,2,1,0,9677,0
15585036,Okoli,694,Spain,Female,37,3,0,2,1,1,147012.22,0
15589488,Ch'eng,686,Germany,Female,56,5,111642.08,1,1,1,80553.87,0
15727915,Artemiev,507,France,Male,36,4,83543.37,1,0,0,140134.43,0
15737792,Abbie,818,France,Female,31,1,186796.37,1,0,0,178252.63,0
15599433,Fanucci,660,Germany,Male,35,8,58641.43,1,0,1,198674.08,0
15806983,Moss,640,France,Male,44,3,137148.68,1,1,0,92381.01,0
15592222,Lo,505,France,Male,49,7,80001.23,1,0,0,135180.11,0
15608968,Averyanov,714,Germany,Male,21,6,86402.52,2,0,0,27330.59,0
15586959,Unaipon,468,France,Female,42,5,0,2,1,0,125305.34,0
15646558,Clamp,611,Spain,Male,51,1,122874.74,1,1,1,149648.45,0
15725811,Lim,705,France,Male,25,0,97544.29,1,0,1,59887.15,0
15572265,Wu,646,Germany,Male,46,1,170826.55,2,1,0,45041.32,0
15677610,Chambers,511,Germany,Female,41,8,153895.65,1,1,1,39087.42,0
15745012,Pettit,653,France,Female,43,6,0,2,1,1,7330.59,0
15601589,Baresi,675,France,Female,57,8,0,2,0,1,95463.29,0
15686436,Newbery,523,Spain,Male,32,4,0,2,1,0,167848.02,0
15760550,Duncan,741,Spain,Male,39,7,143637.58,2,0,1,174227.66,0
15686137,Barry,456,Spain,Male,32,9,147506.25,1,1,1,135399.21,0
15794916,Pirogov,725,France,Male,41,7,113980.21,1,1,1,116704.25,0
15614215,Oguejiofor,717,France,Male,53,6,0,2,0,1,97614.87,0
15805449,Ugochukwu,594,France,Male,38,4,0,2,0,0,186884.04,0
15686983,Rohu,678,Germany,Female,25,10,76968.12,2,0,1,131501.72,0
15808017,Cary,545,France,Male,38,1,88293.13,2,1,1,24302.95,0
15710424,Page,435,France,Male,36,4,0,1,1,1,197015.2,0
15799422,Evans,535,France,Female,40,8,0,1,1,1,27689.77,0
15794549,Andrews,722,France,Female,35,2,163943.89,2,1,1,15068.18,0
15803764,Stanley,561,France,Male,28,7,0,2,1,0,7797.01,0
15674840,Chiazagomekpere,645,France,Female,38,5,101430.3,2,0,1,4400.32,0
15653762,Chidiebele,501,France,Female,39,9,117301.66,1,0,0,182025.95,0
15581229,Gregory,502,Germany,Female,32,1,173340.83,1,0,1,122763.95,0
15800228,Bednall,652,Spain,Female,42,4,0,2,1,1,38152.01,0
15656333,Jen,574,France,Female,33,3,134348.57,1,1,0,63163.99,0
15697497,She,518,France,Female,45,9,105525.65,2,1,1,73418.29,0
15785519,May,565,France,Male,36,6,106192.1,1,1,0,149575.59,0
15777211,Herrera,515,France,Male,65,7,92113.61,1,1,1,142548.33,0
15721935,Kincaid,521,France,Male,25,7,0,2,1,1,157878.67,0
15591711,Sleeman,739,Spain,Male,38,0,128366.44,1,1,0,12796.43,0
15625021,Hung,585,France,Male,42,2,0,2,1,1,18657.77,0
15702968,Artemieva,733,Germany,Male,74,3,106545.53,1,1,1,134589.58,0
15600462,Barwell,542,France,Female,43,8,145618.37,1,0,1,10350.74,0
15768104,Wright,788,Spain,Male,37,8,141541.25,1,0,0,66013.27,0
15780140,Bellucci,435,Germany,Male,32,2,57017.06,2,1,1,5907.11,0
15585255,Moore,577,France,Male,42,9,0,1,1,0,74077.91,0
15697000,Mello,728,Germany,Male,32,5,61825.5,1,1,1,156124.93,0
15733119,Mistry,718,France,Male,35,8,0,2,1,0,94820.85,0
15782390,T'ien,621,France,Female,40,6,0,1,1,0,155155.25,0
15632210,Hill,657,Germany,Male,25,2,171770.55,1,1,0,22745.5,0
15709737,Hunter,643,France,Male,36,7,161064.64,2,0,1,84294.82,0
15792388,Li,645,France,Female,48,7,90612.34,1,1,1,149139.13,0
15786014,Ku,568,France,Male,28,5,145105.64,2,1,0,185489.11,0
15814275,Zikoranachidimma,685,France,Male,33,6,174912.72,1,1,1,43932.54,0
15754713,Rivera,685,Spain,Male,31,10,135213.71,1,1,1,125777.28,0
15693814,Niu,806,Spain,Male,25,7,0,2,1,0,18461.9,0
15599660,Bennett,604,France,Male,36,6,116229.85,2,1,1,79633.38,0
15746490,Wollstonecraft,648,Spain,Female,53,6,111201.41,1,1,1,121542.29,0
15566091,Thomsen,545,Spain,Female,32,4,0,1,1,0,94739.2,0
15655961,Palermo,756,Germany,Male,27,1,131899,1,1,0,93302.29,0
15710404,Chinwendu,569,France,Male,35,10,124525.52,1,1,1,193793.78,0
15775625,McKenzie,596,France,Male,47,6,0,1,1,0,74835.65,0
15719856,Lamb,646,France,Female,45,3,47134.75,1,1,1,57236.44,0
15593773,Olejuru,784,Spain,Male,35,3,0,2,0,0,81483.64,0
15733114,Hay,552,Spain,Male,45,9,0,2,1,0,26752.56,0
15797748,Lu,729,France,Male,44,5,0,2,0,1,9200.54,0
15601026,Gallagher,572,Germany,Female,19,1,138657.08,1,1,1,16161.82,0
15658485,Heath,785,France,Female,34,9,70302.48,1,1,1,68600.36,0
15636731,Ts'ai,714,Germany,Female,36,1,101609.01,2,1,1,447.73,0
15628303,Thurgood,738,Spain,Male,35,3,0,1,1,1,15650.73,0
15633461,Pai,639,Germany,Male,38,5,130170.82,1,1,1,149599.62,0
15677135,Lorenzo,520,Germany,Male,61,8,133802.29,2,1,1,90304.01,0
15590876,Knupp,764,France,Female,24,7,106234.02,1,0,0,115676.38,0
15790782,Baryshnikov,661,Spain,Male,39,6,132628.98,1,0,0,38812.67,0
15700476,Azubuike,564,Germany,Male,41,9,103522.75,2,1,1,34338.21,0
15634141,Shephard,708,Germany,Female,42,8,192390.52,2,1,0,823.36,0
15790299,Williamson,592,Spain,Male,37,9,0,3,1,1,10656.89,0
15675316,Avdeeva,619,France,Female,38,3,0,2,0,1,116467.35,0
15662100,Hsu,850,Germany,Female,44,5,128605.32,1,0,1,171096.2,0
15668032,Buchanan,577,France,Female,37,4,0,1,1,1,79881.39,0
15599289,Yeh,724,France,Female,37,10,68598.56,1,1,0,157862.82,0
15754084,Palazzi,710,Spain,Male,35,1,106518.52,1,1,1,127951.81,0
15676521,Y?an,696,France,Female,31,8,0,2,0,0,191074.11,0
15781465,Schofield,675,Germany,Female,29,8,121326.42,1,1,0,133457.52,0
15729362,Lombardi,745,France,Male,36,8,67226.37,1,1,0,130789.6,0
15709295,Wall,697,Spain,Female,25,5,82931.85,2,1,1,128373.88,0
15783659,Blackburn,659,France,Male,67,4,145981.87,1,1,1,131043.2,0
15630328,Bird,635,France,Female,48,8,130796.33,2,1,1,43250.3,0
15785899,Ch'en,789,Germany,Male,33,8,151607.56,1,1,0,4389.4,0
15606149,Wood,571,Germany,Female,66,9,111577.01,1,0,1,189271.9,0
15671139,Brizendine,694,Spain,Male,39,0,107042.74,1,1,1,102284.2,0
15571002,Yusupov,706,France,Female,44,4,129605.99,1,0,0,69865.49,0
15631681,Jibunoh,807,Spain,Female,43,0,0,2,0,1,85523.24,0
15731522,Ts'ui,771,Spain,Female,67,8,0,2,1,1,51219.8,0
15619529,Ndukaku,531,Spain,Male,27,8,132576.25,1,0,0,7222.92,0
15628034,Wilder,629,France,Female,37,6,129101.3,1,1,1,23971.33,0
15686164,Maclean,850,Germany,Female,31,1,108822.4,1,1,1,132173.31,0
15582797,Ch'iu,685,Spain,Male,35,4,137948.51,1,1,0,113639.64,0
15753831,Cox,642,Spain,Male,32,7,100433.8,1,1,1,39768.59,0
15602084,Coles,663,France,Female,42,5,124626.07,1,1,1,78004.5,0
15589805,Benson,563,France,Female,34,6,139810.34,1,1,1,152417.79,0
15720893,Gilbert,637,Spain,Female,34,9,0,2,0,0,26057.08,0
15641009,Wilhelm,544,France,Male,37,3,84496.71,1,0,0,79972.09,0
15605926,Sinclair,649,Germany,Male,70,9,116854.71,2,0,1,107125.79,0
15805955,L?,638,France,Female,48,10,138333.03,1,1,1,47679.14,0
15801488,Buckner,723,France,Male,25,3,0,2,1,1,134509.47,0
15605918,Padovesi,635,Germany,Male,43,5,78992.75,2,0,0,153265.31,0
15779711,Gray,750,Spain,Female,38,7,97257.41,2,0,1,179883.04,0
15705620,Lu,730,France,Male,34,5,122453.37,2,1,0,138882.98,0
15685357,Wright,750,Spain,Female,36,8,112940.07,1,0,1,9855.81,0
15582616,Y?an,520,France,Female,38,4,0,2,1,0,56388.63,0
15799515,Wei,652,France,Female,48,8,133297.24,1,1,0,77764.37,0
15642937,Padovesi,550,France,Female,46,7,0,2,1,0,130590.35,0
15624729,Tsao,594,France,Male,27,0,197041.8,1,0,0,151912.49,0
15566156,Franklin,749,Germany,Female,44,0,71497.79,2,0,0,151083.8,0
15792360,Clark,668,France,Male,32,7,0,2,1,1,777.37,0
15704770,Pan,773,France,Male,25,1,124532.78,2,0,1,11723.57,0
15756475,Kenniff,551,Germany,Male,31,9,82293.82,2,1,1,91565.25,0
15655339,Spencer,566,France,Male,36,1,142120.91,1,1,0,79616.37,0
15664521,David,659,Spain,Male,31,7,149620.88,2,1,1,104533.51,0
15745527,Burke,655,France,Male,37,5,93147,2,1,0,66214.13,0
15806926,Watson,615,France,Female,35,2,97440.02,2,1,1,139816.1,0
15724563,Hawkins,752,Germany,Female,42,3,65046.08,2,0,1,140139.28,0
15782899,Ginn,661,Spain,Female,28,7,95357.49,1,0,0,102297.15,0
15623521,Sozonov,838,Spain,Male,43,9,123105.88,2,1,0,145765.83,0
15810218,Sun,610,Spain,Male,29,9,0,3,0,1,83912.24,0
15645621,Hunter,811,Spain,Male,44,3,0,2,0,1,78439.73,0
15608114,Manfrin,587,Spain,Male,62,7,121286.27,1,0,1,6776.92,0
15659557,Artamonova,811,Germany,Female,28,4,167738.82,2,1,1,9903.42,0
15787772,Hansen,759,France,Female,38,1,104091.29,1,0,0,91561.91,0
15691111,Pai,648,Germany,Female,42,8,121980.56,2,1,0,4027.02,0
15592089,Larsen,788,France,Female,43,10,0,2,1,1,116111.51,0
15633897,Owen,725,Germany,Male,39,1,50880.98,2,1,1,184023.54,0
15723685,Ekechukwu,601,Germany,Female,26,7,105514.69,2,1,0,50070.59,0
15739189,Johnson,561,Spain,Female,33,6,0,2,1,0,45261.47,0
15573086,Millar,564,France,Male,42,7,99824.45,1,1,1,36721.4,0
15750765,Sanders,650,Spain,Male,71,0,0,1,1,1,175380.77,0
15698442,Eberechukwu,719,Spain,Male,35,3,122964.88,1,1,1,138231.7,0
15655274,Bardin,548,France,Female,29,4,0,2,0,1,48673.18,0
15603594,Nwankwo,635,Spain,Male,24,4,0,2,1,1,70668.77,0
15585961,Talbot,496,Spain,Female,43,3,0,2,0,1,199505.53,0
15770424,Onyeorulu,541,Germany,Male,40,7,95710.11,2,1,0,49063.42,0
15587451,Goold,778,Germany,Male,41,7,139706.31,1,1,0,63337.19,0
15600583,Garner,633,France,Male,31,1,0,1,1,0,48606.71,0
15717164,Genovese,485,Spain,Male,32,6,102238.01,2,1,1,194010.12,0
15765014,Mai,547,France,Female,48,1,179380.74,2,0,1,69263.1,0
